TransactionID,Date,Amount,Region,Department,CustomerID,TransactionType,RiskScore,IsFraud,RelatedComplianceCheckID
T107184,25-05-2024,22.23,South,Online,C2827,Withdrawal,3.34,0,
T107185,11-08-2025,410.59,Central,Retail,C1486,Transfer,6.19,0,
T107186,13-01-2025,27.79,North,Support,C1796,Transfer,3.13,0,
T107187,30-08-2024,971.33,North,Support,C2411,Transfer,6.38,0,C201754
T107188,16-11-2024,207.23,East,Support,C1486,Transfer,3.77,0,
T107189,21-01-2025,30.31,Central,Support,C2191,Transfer,3.41,0,
T107190,23-12-2024,151.86,South,Retail,C1936,Payment,3.57,0,C201755
T107191,06-11-2024,203.55,Central,Risk,C1405,Payment,2.27,0,
T107192,18-11-2024,1683.85,South,Risk,C1462,Deposit,5.44,0,
T107193,22-04-2024,510.79,South,Support,C1131,Deposit,6.24,0,
T107194,02-06-2025,609.92,North,Online,C1505,Transfer,3.41,0,
T107195,11-12-2024,1664.81,West,Online,C1632,Payment,7.68,0,C201756
T107196,24-03-2024,359.47,South,Retail,C1235,Payment,3.98,0,
T107197,03-05-2025,997.27,West,Risk,C1022,Payment,6.03,0,
T107198,17-08-2025,916.57,South,Retail,C1613,Payment,7.12,0,
T107199,27-08-2025,86.16,South,Corporate,C2155,Payment,5.84,0,
T107200,23-08-2024,2362.75,Central,Support,C1451,Payment,7.89,1,C201757
T107201,27-03-2024,73.38,West,Corporate,C1273,Payment,2.62,0,
T107202,26-11-2024,1212.99,North,Corporate,C2024,Transfer,6.87,0,
T107203,12-03-2024,65.33,East,Online,C2567,Deposit,2.74,0,C201758
T107204,18-08-2025,830.05,West,Risk,C1660,Payment,4.1,0,
T107205,27-04-2024,3767.99,North,Support,C1165,Payment,5.59,0,
T107206,10-06-2024,312.44,East,Retail,C1409,Deposit,6.06,0,
T107207,16-09-2024,296.6,South,Support,C1296,Deposit,3.94,0,
T107208,01-09-2024,839.27,East,Retail,C2712,Payment,4.3,0,
T107209,21-05-2025,271.71,West,Retail,C2876,Payment,6.37,0,
T107210,18-10-2024,3575.77,North,Risk,C2116,Payment,6.09,0,
T107211,18-04-2024,508.08,North,Corporate,C2652,Payment,5.67,0,C201759
T107212,19-06-2024,274.73,South,Retail,C1936,Payment,3.32,0,C201760
T107213,20-11-2024,210.96,Central,Risk,C2002,Payment,3.79,0,
T107214,04-04-2024,131.69,West,Corporate,C1095,Withdrawal,3.7,0,
T107215,25-01-2025,189.94,North,Corporate,C1570,Payment,3.5,0,
T107216,26-12-2024,264.86,South,Support,C1899,Withdrawal,4.33,0,
T107217,31-03-2025,224.72,South,Support,C1140,Payment,3.24,0,C201761
T107218,21-08-2025,183.13,West,Support,C2340,Transfer,4.08,0,
T107219,05-08-2025,5007.09,East,Online,C1562,Transfer,7.86,1,C201762
T107220,26-08-2025,117.2,Central,Corporate,C2954,Transfer,1.85,0,C201763
T107221,05-06-2024,481.04,North,Online,C2013,Payment,4.69,0,C201764
T107222,24-03-2024,821.41,East,Support,C1766,Payment,4.64,0,
T107223,11-07-2024,859.31,West,Risk,C2626,Payment,4.56,0,
T107224,25-07-2025,376.03,Central,Support,C1832,Transfer,7.02,0,
T107225,12-09-2025,302.22,South,Retail,C2328,Payment,6.25,0,
T107226,02-07-2025,693.57,West,Risk,C1176,Transfer,4.51,0,
T107227,11-03-2024,555.48,South,Risk,C1614,Payment,3.32,0,
T107228,27-08-2025,295.67,East,Corporate,C1653,Payment,6.33,0,C201765
T107229,27-09-2024,61.91,Central,Online,C1420,Transfer,3.89,0,
T107230,06-01-2024,230.09,Central,Retail,C1029,Payment,2.94,0,
T107231,09-10-2024,101.92,West,Risk,C1141,Payment,2.67,0,C201766
T107232,30-01-2024,181.17,South,Online,C2738,Transfer,4.29,0,
T107233,12-12-2024,419.84,Central,Online,C1222,Withdrawal,6.86,0,
T107234,03-08-2024,620.47,North,Retail,C2528,Payment,4.58,0,
T107235,29-10-2024,3417.09,North,Retail,C1859,Payment,6.77,0,
T107236,26-01-2025,211.69,West,Support,C2946,Transfer,3.56,0,
T107237,08-07-2025,1022.03,South,Support,C1829,Deposit,5.94,0,
T107238,26-02-2025,582.4,Central,Risk,C1510,Payment,3.02,0,
T107239,03-10-2024,1910.65,East,Risk,C2026,Transfer,6.58,0,
T107240,06-06-2025,805.51,East,Risk,C2477,Deposit,5.5,0,
T107241,31-07-2025,120.28,West,Support,C2574,Payment,2.88,0,
T107242,17-03-2024,51.03,West,Risk,C2298,Payment,0,0,
T107243,05-12-2024,586.11,East,Risk,C2384,Transfer,6.93,0,
T107244,30-06-2024,213.97,North,Support,C1097,Payment,2.19,0,
T107245,31-01-2024,124.42,West,Support,C1987,Payment,5.41,0,
T107246,02-03-2025,88.14,South,Risk,C1459,Payment,2.67,0,
T107247,04-07-2025,489.4,North,Risk,C2151,Payment,5.31,0,
T107248,13-04-2024,2463.28,West,Online,C2190,Payment,6.73,0,
T107249,02-06-2025,247.05,North,Corporate,C1265,Withdrawal,6.36,0,C201767
T107250,28-06-2025,819.2,Central,Support,C2011,Deposit,3.92,0,
T107251,06-08-2025,356.84,West,Corporate,C1942,Payment,4.59,0,
T107252,18-06-2024,85.86,Central,Support,C1383,Payment,2.48,0,
T107253,30-07-2025,974.35,South,Online,C2880,Withdrawal,4.09,0,
T107254,23-07-2024,108.46,Central,Corporate,C1150,Transfer,3.91,0,
T107255,18-12-2024,414.04,North,Online,C2271,Withdrawal,5.75,0,
T107256,02-02-2024,267.78,North,Retail,C1570,Transfer,7.42,0,
T107257,28-01-2024,1178.14,North,Corporate,C1217,Deposit,5.21,0,
T107258,04-04-2025,113.32,East,Corporate,C1594,Payment,3.75,0,
T107259,10-10-2024,644.87,North,Corporate,C2125,Payment,5.04,0,
T107260,12-06-2024,147.27,East,Retail,C2683,Payment,4.21,0,C201768
T107261,01-05-2024,218.48,South,Retail,C1940,Payment,4.59,0,
T107262,03-03-2025,5.14,South,Online,C1755,Deposit,0.39,0,
T107263,01-01-2024,4966.74,West,Retail,C1299,Deposit,3.18,0,
T107264,29-05-2025,781.07,North,Support,C2809,Deposit,4.86,0,
T107265,20-02-2024,160.64,West,Risk,C2071,Payment,6.43,0,
T107266,02-05-2024,104.63,East,Corporate,C1330,Withdrawal,3.86,0,C201769
T107267,03-09-2024,222.57,Central,Online,C1761,Payment,4.15,0,
T107268,05-11-2024,953.61,South,Online,C2752,Deposit,5.3,0,C201770
T107269,14-08-2024,41.66,Central,Online,C2258,Payment,2.3,0,
T107270,23-07-2024,340.39,East,Online,C1512,Payment,4.48,0,C201771
T107271,06-09-2025,3377.09,Central,Corporate,C1927,Withdrawal,6.27,0,C201772
T107272,13-02-2025,103.47,North,Online,C1096,Withdrawal,3.82,0,
T107273,15-01-2024,444.28,West,Corporate,C2983,Withdrawal,4.92,0,
T107274,01-10-2024,5675.83,West,Online,C2798,Payment,6.7,0,
T107275,12-07-2025,861.42,North,Online,C2374,Deposit,5.18,0,C201773
T107276,11-07-2024,469.24,East,Risk,C1089,Transfer,6.19,0,
T107277,01-03-2024,740.97,West,Support,C2222,Transfer,7.42,1,
T107278,28-04-2025,249.38,East,Retail,C2123,Transfer,2.36,0,
T107279,21-01-2025,1919,North,Retail,C2453,Withdrawal,5.15,0,C201774
T107280,29-12-2024,249.84,West,Retail,C1151,Payment,1.72,0,
T107281,04-02-2024,38.44,North,Support,C2604,Payment,3.68,0,
T107282,30-03-2024,252.25,West,Corporate,C1725,Transfer,5.89,0,C201775
T107283,01-02-2025,126.46,North,Retail,C1107,Withdrawal,4.04,0,C201776
T107284,12-05-2024,287.89,North,Retail,C1163,Payment,4.63,0,
T107285,17-11-2024,295.63,South,Retail,C1450,Payment,3.81,0,C201777
T107286,13-12-2024,1697.49,West,Corporate,C1817,Transfer,5.96,0,
T107287,29-06-2024,929.23,Central,Support,C1247,Payment,5.22,0,C201778
T107288,28-08-2025,553.31,North,Support,C1954,Payment,6.24,0,
T107289,21-06-2025,402.01,North,Corporate,C1484,Deposit,7.17,0,
T107290,05-04-2025,113.22,South,Risk,C1441,Payment,5.7,0,C201779
T107291,19-02-2024,29.45,Central,Online,C2837,Payment,5.62,0,C201780
T107292,08-03-2024,462.1,East,Corporate,C2733,Payment,5.6,0,
T107293,10-11-2024,1046.88,South,Online,C1499,Payment,5.8,0,
T107294,12-04-2024,354.25,East,Support,C1984,Payment,4.61,0,
T107295,16-09-2025,212.34,South,Online,C1278,Deposit,4.72,0,C201781
T107296,11-04-2024,704.44,South,Retail,C1523,Transfer,5.52,0,
T107297,07-11-2024,365.04,South,Online,C2691,Payment,6.24,0,
T107298,20-08-2024,3049.99,West,Online,C2209,Payment,5.93,0,
T107299,11-02-2025,1770.95,Central,Support,C2771,Transfer,4.5,0,
T107300,23-03-2024,1275.9,West,Risk,C1828,Payment,5.49,0,
T107301,01-10-2024,1001.53,East,Online,C1487,Deposit,4.25,0,
T107302,24-06-2024,85.78,East,Support,C1223,Payment,3.38,0,
T107303,20-07-2025,893.9,North,Retail,C2974,Transfer,3.21,0,
T107304,26-01-2024,633.71,West,Online,C2523,Withdrawal,5.08,0,
T107305,05-08-2025,835.23,East,Online,C1984,Withdrawal,4.17,0,
T107306,15-06-2025,728.6,Central,Retail,C2569,Payment,6.03,0,
T107307,08-07-2024,694.59,North,Corporate,C1861,Transfer,4.65,0,C201782
T107308,18-05-2025,10311.75,West,Risk,C1100,Payment,4.7,0,
T107309,20-01-2024,368.18,West,Retail,C1765,Withdrawal,4.17,0,
T107310,08-09-2025,1240.92,South,Retail,C2297,Payment,5.41,0,
T107311,01-12-2024,229.25,West,Retail,C2911,Payment,4.72,0,
T107312,12-07-2024,1041.87,Central,Corporate,C1674,Withdrawal,6.02,0,
T107313,19-08-2024,1245.36,Central,Retail,C1431,Payment,4.55,0,C201783
T107314,12-02-2024,624.72,West,Corporate,C1548,Payment,4.11,0,C201784
T107315,23-09-2025,2990.2,North,Risk,C2535,Payment,6.09,0,
T107316,26-01-2024,139.61,Central,Corporate,C2832,Payment,4.34,0,
T107317,21-02-2025,224.83,West,Risk,C1389,Deposit,4.88,0,
T107318,09-10-2024,520.53,South,Risk,C1210,Payment,6.04,0,
T107319,28-08-2025,1160.92,North,Risk,C2919,Transfer,3.45,0,
T107320,05-06-2024,500.35,North,Support,C2109,Deposit,6.04,0,
T107321,05-12-2024,1887.32,North,Risk,C2528,Payment,6.79,0,
T107322,03-11-2024,182.36,West,Corporate,C2503,Payment,5.19,0,
T107323,24-03-2025,102.65,South,Support,C2626,Payment,3.5,0,
T107324,13-02-2024,583.91,North,Retail,C1762,Deposit,5.29,0,
T107325,03-05-2024,367.74,South,Retail,C1207,Withdrawal,5.25,0,
T107326,16-05-2024,773.9,East,Online,C1985,Payment,4.96,0,
T107327,15-04-2025,390.38,North,Risk,C2318,Payment,5.84,0,C201785
T107328,30-04-2024,268.27,North,Online,C1771,Deposit,3.02,0,
T107329,31-12-2024,368.73,North,Risk,C1911,Transfer,5.52,0,C201786
T107330,17-05-2024,417.64,West,Risk,C2843,Transfer,5.34,0,
T107331,03-07-2025,279.79,North,Corporate,C1624,Transfer,6.29,0,C201787
T107332,24-08-2025,316.16,East,Corporate,C2298,Withdrawal,6.88,0,
T107333,26-11-2024,248.56,North,Retail,C2627,Deposit,4.15,0,
T107334,12-08-2024,1127.77,North,Support,C2400,Withdrawal,7.29,0,
T107335,29-05-2024,509.19,South,Retail,C1784,Deposit,5.25,0,C201788
T107336,01-02-2024,6051.75,North,Risk,C2196,Withdrawal,7.02,0,
T107337,20-06-2024,489.24,North,Support,C2153,Payment,5.33,0,
T107338,21-02-2025,208.3,South,Online,C2921,Payment,2.65,0,C201789
T107339,06-12-2024,9944.85,South,Risk,C1599,Deposit,8.34,0,C201790
T107340,25-08-2025,662.72,West,Corporate,C2781,Payment,3.4,0,
T107341,09-09-2024,1323.65,North,Retail,C1566,Withdrawal,6.16,0,
T107342,18-03-2025,821,Central,Retail,C1858,Withdrawal,2.21,0,
T107343,08-11-2024,852.02,West,Online,C1003,Payment,4.99,0,C201791
T107344,23-11-2024,767.23,West,Retail,C1495,Payment,5.16,0,
T107345,19-06-2024,107.5,South,Retail,C1378,Payment,4.56,0,C201792
T107346,17-10-2024,627.06,Central,Support,C1355,Payment,6.77,0,
T107347,27-10-2024,82.28,North,Risk,C1467,Withdrawal,3.52,0,
T107348,26-03-2025,327.26,North,Support,C2419,Payment,3.08,0,C201793
T107349,23-08-2025,168.89,North,Support,C1437,Deposit,3.57,0,C201794
T107350,29-07-2024,619.53,Central,Retail,C1827,Payment,5.31,0,
T107351,27-01-2024,602.42,South,Risk,C2564,Withdrawal,5.19,0,
T107352,12-11-2024,718.65,Central,Retail,C1700,Payment,3.04,0,
T107353,13-12-2024,569.5,South,Retail,C2011,Transfer,4.35,0,
T107354,17-04-2024,194.77,Central,Support,C1045,Payment,3.57,0,
T107355,30-04-2025,294.95,Central,Corporate,C1608,Payment,4.25,0,
T107356,20-09-2025,1217.4,Central,Corporate,C1048,Transfer,6.22,0,
T107357,26-08-2025,1453.06,East,Support,C1119,Deposit,4.67,0,C201795
T107358,05-05-2024,101.89,Central,Support,C2681,Payment,5.04,0,
T107359,12-07-2025,64.26,Central,Retail,C2867,Payment,4.33,0,
T107360,25-03-2025,168.63,South,Risk,C2784,Withdrawal,1.6,0,C201796
T107361,16-10-2024,1414.1,South,Retail,C2097,Deposit,5.1,0,
T107362,10-12-2024,1733.44,West,Retail,C2431,Payment,6,0,
T107363,26-06-2025,133,South,Online,C2518,Payment,5.76,0,
T107364,02-11-2024,583.34,West,Retail,C1272,Payment,3.54,0,
T107365,26-08-2024,3645.75,North,Risk,C2023,Payment,4.2,0,
T107366,10-11-2024,664.06,East,Retail,C2017,Payment,5.34,0,C201797
T107367,04-01-2025,2221.2,North,Support,C2130,Payment,4.71,0,
T107368,30-04-2024,1337.39,South,Risk,C2887,Payment,5.48,0,
T107369,28-07-2025,135.34,South,Support,C1183,Payment,3.08,0,
T107370,06-03-2025,321.19,Central,Online,C1344,Payment,5.67,0,
T107371,08-02-2025,420.61,North,Online,C1819,Payment,5.64,0,
T107372,04-03-2024,457.13,West,Risk,C2606,Payment,4.08,0,C201798
T107373,20-01-2025,1211.48,West,Corporate,C2555,Payment,7.31,1,
T107374,18-03-2024,658.8,East,Corporate,C2692,Payment,5.14,0,
T107375,20-02-2024,11.9,South,Risk,C2362,Payment,2.7,0,
T107376,02-12-2024,83.48,South,Risk,C1458,Withdrawal,2.83,0,
T107377,13-09-2024,29.23,East,Support,C1224,Payment,2.01,0,
T107378,10-01-2025,497.92,North,Online,C1689,Withdrawal,6.71,0,
T107379,26-02-2024,538.39,East,Risk,C1374,Payment,5.06,0,
T107380,01-10-2024,566.72,Central,Retail,C2653,Payment,5.23,0,
T107381,21-04-2024,127.65,North,Support,C1910,Transfer,3.3,0,
T107382,21-09-2025,905.94,East,Online,C2694,Payment,5.62,0,
T107383,24-12-2024,952.9,Central,Support,C2548,Payment,5.35,0,C201799
T107384,14-03-2025,89.46,Central,Online,C2079,Payment,3.65,0,
T107385,26-07-2024,69.46,Central,Retail,C1239,Payment,5.47,0,C201800
T107386,01-03-2024,403.37,Central,Online,C2298,Payment,4.88,0,
T107387,14-09-2025,3463.86,South,Support,C1837,Transfer,4.87,0,
T107388,01-07-2024,3101.66,Central,Online,C1923,Payment,6.75,0,
T107389,27-09-2024,793.21,Central,Support,C2429,Deposit,4.75,0,
T107390,18-02-2025,168.01,East,Risk,C1667,Payment,2.89,0,
T107391,16-01-2024,1169.36,South,Retail,C2615,Payment,4.61,0,
T107392,31-05-2025,234.41,South,Support,C2137,Deposit,5.65,0,
T107393,08-12-2024,160.61,South,Corporate,C2568,Payment,2.84,0,C201801
T107394,26-06-2024,30.79,North,Corporate,C1113,Deposit,1.76,0,
T107395,09-02-2024,456.17,East,Online,C2000,Payment,4.88,0,C201802
T107396,13-04-2024,189.46,East,Risk,C2964,Payment,3.8,0,
T107397,25-07-2025,452.92,East,Risk,C2455,Payment,3.63,0,
T107398,13-03-2025,25.55,North,Corporate,C2525,Payment,3.91,0,
T107399,08-06-2024,494.62,West,Online,C2394,Transfer,4.36,0,
T107400,11-02-2024,21.82,North,Risk,C2598,Payment,1.15,0,
T107401,16-03-2025,1488.51,North,Risk,C2561,Payment,6,0,
T107402,31-12-2024,754.66,West,Online,C2110,Payment,6.14,0,
T107403,15-09-2024,288.76,South,Support,C2792,Payment,5.05,0,
T107404,19-08-2024,792.56,North,Corporate,C2469,Deposit,5.99,0,
T107405,18-05-2024,124.75,South,Risk,C1604,Payment,4.67,0,
T107406,03-03-2025,440.03,West,Support,C1199,Withdrawal,4.46,0,
T107407,11-09-2025,1047.05,East,Support,C2385,Payment,4.83,0,
T107408,22-04-2024,9.84,South,Support,C1486,Payment,1.37,0,
T107409,15-01-2025,235.88,North,Support,C2922,Transfer,4.34,0,
T107410,27-09-2024,392.61,West,Retail,C1716,Withdrawal,2.74,0,
T107411,11-10-2024,318.76,Central,Retail,C1083,Deposit,3.17,0,
T107412,11-06-2024,2318.14,West,Online,C2642,Transfer,7.54,0,C201803
T107413,10-06-2025,104.72,West,Corporate,C2270,Payment,4.85,0,
T107414,05-11-2024,191.45,East,Online,C2907,Payment,4.39,0,
T107415,12-12-2024,40.49,West,Retail,C2540,Transfer,4.95,0,
T107416,13-07-2024,2470.92,Central,Online,C1940,Payment,6.45,0,C201804
T107417,25-04-2024,300.2,West,Online,C1267,Withdrawal,4.55,0,
T107418,24-02-2024,238.39,Central,Support,C2839,Transfer,2.73,0,
T107419,31-03-2025,378.8,East,Risk,C1464,Deposit,4.34,0,C201805
T107420,05-05-2024,865.65,Central,Retail,C2037,Transfer,6.43,0,
T107421,16-03-2025,612.06,West,Retail,C1820,Withdrawal,5.69,0,
T107422,06-09-2024,9676.55,Central,Online,C1217,Payment,9.3,1,C201806
T107423,22-09-2024,695.56,North,Risk,C1989,Transfer,5.13,0,
T107424,26-10-2024,230.84,West,Online,C2257,Payment,1.26,0,
T107425,22-08-2024,205.69,Central,Corporate,C1044,Transfer,4.71,0,
T107426,05-03-2024,251.81,North,Retail,C1159,Transfer,1.45,0,
T107427,16-07-2024,66.54,West,Support,C2181,Withdrawal,2.89,0,
T107428,27-02-2025,423.2,Central,Support,C1779,Withdrawal,5.83,0,
T107429,28-02-2025,1032.94,South,Support,C2123,Transfer,7.4,0,
T107430,01-07-2024,193.25,South,Retail,C2106,Payment,2.96,0,C201807
T107431,20-10-2024,153.11,East,Retail,C1555,Deposit,4.52,0,
T107432,03-05-2024,2487.75,East,Support,C2176,Payment,7.89,0,C201808
T107433,14-05-2024,72.84,North,Retail,C1681,Withdrawal,3.64,0,
T107434,15-01-2024,33.74,North,Support,C2044,Payment,2.26,0,
T107435,26-07-2025,101.14,North,Corporate,C2273,Withdrawal,5.97,0,
T107436,14-05-2024,63.53,South,Corporate,C2212,Payment,4.62,0,
T107437,25-05-2024,641.28,South,Corporate,C2345,Transfer,5.13,0,
T107438,27-06-2024,261.69,West,Online,C2892,Payment,2.58,0,
T107439,22-03-2024,309.94,East,Online,C2556,Withdrawal,4.11,0,
T107440,11-02-2025,1609.25,West,Risk,C1793,Payment,4.82,0,
T107441,17-02-2024,175.98,North,Risk,C1671,Withdrawal,2.08,0,C201809
T107442,26-03-2024,1022.6,East,Risk,C1218,Payment,6.99,0,
T107443,15-02-2025,2473.99,South,Corporate,C2040,Withdrawal,6.68,0,
T107444,04-08-2024,233.51,Central,Corporate,C1515,Payment,3.49,0,C201810
T107445,27-03-2025,976.94,West,Corporate,C2062,Payment,4.64,0,
T107446,21-12-2024,301.82,Central,Retail,C2806,Withdrawal,3.97,0,
T107447,12-06-2024,1222.82,North,Retail,C2824,Withdrawal,4.3,0,
T107448,19-02-2025,61.2,West,Corporate,C2019,Transfer,6.82,0,
T107449,15-03-2024,56,East,Support,C1700,Deposit,2.48,0,
T107450,08-12-2024,252.26,Central,Risk,C1141,Payment,4.01,0,
T107451,05-10-2024,138.84,East,Online,C1345,Payment,3.15,0,C201811
T107452,19-06-2024,217.01,East,Risk,C1302,Payment,2.14,0,
T107453,20-01-2025,310,North,Support,C2153,Payment,3.06,0,C201812
T107454,09-07-2025,957.2,West,Retail,C1467,Payment,6.6,0,C201813
T107455,29-09-2025,247.35,South,Corporate,C1345,Transfer,3.99,0,C201814
T107456,22-01-2025,150.11,North,Retail,C1833,Payment,4.53,0,
T107457,15-09-2024,264.59,North,Retail,C1175,Payment,4.97,0,
T107458,23-05-2024,160.3,Central,Support,C2471,Transfer,4.63,0,
T107459,13-06-2024,131.52,South,Retail,C1193,Payment,3.1,0,C201815
T107460,01-11-2024,58.23,Central,Retail,C1943,Payment,5.4,0,C201816
T107461,22-08-2024,438.51,Central,Risk,C1336,Payment,5.89,0,
T107462,06-08-2025,203.88,Central,Risk,C2809,Deposit,4.81,0,
T107463,22-08-2024,1286.31,Central,Support,C2202,Payment,5.84,0,C201817
T107464,26-08-2024,71.03,Central,Corporate,C2775,Deposit,1.86,0,
T107465,01-09-2024,210.5,South,Risk,C1643,Transfer,5.26,0,
T107466,17-06-2025,3552.79,North,Retail,C1080,Payment,6.09,0,
T107467,19-02-2025,130.64,West,Online,C1160,Payment,2.96,0,
T107468,26-01-2025,303.74,East,Risk,C1406,Transfer,3.3,0,
T107469,01-08-2024,93.78,North,Online,C2204,Deposit,4.88,0,
T107470,05-06-2025,79.99,West,Corporate,C2292,Payment,1.91,0,
T107471,25-01-2024,2583.17,East,Retail,C2862,Payment,5.55,0,
T107472,09-07-2025,495.34,Central,Risk,C2593,Payment,5.06,0,
T107473,23-11-2024,473.62,East,Corporate,C2512,Payment,4.66,0,
T107474,11-09-2024,52.69,East,Support,C1493,Withdrawal,3.8,0,
T107475,13-11-2024,620.48,East,Corporate,C1190,Payment,6.43,1,
T107476,01-03-2025,1617.94,East,Support,C2344,Payment,6.44,0,C201818
T107477,09-01-2024,1602.58,Central,Support,C2383,Deposit,5.77,0,C201819
T107478,10-07-2025,899.64,North,Risk,C1553,Payment,4.75,0,
T107479,12-10-2024,104.02,East,Online,C2118,Transfer,2.05,0,
T107480,06-08-2024,587.42,West,Support,C1355,Transfer,4.91,0,
T107481,29-03-2024,898.84,East,Retail,C2624,Payment,4.83,0,C201820
T107482,07-10-2024,46.84,South,Risk,C2644,Payment,3.85,0,C201821
T107483,12-11-2024,105.05,South,Support,C1369,Payment,3.62,0,
T107484,14-09-2024,1171.21,South,Risk,C1744,Deposit,6.72,0,
T107485,08-03-2025,1154.31,South,Retail,C1295,Withdrawal,4.93,0,
T107486,25-09-2024,62.91,Central,Risk,C2885,Payment,2.75,0,C201822
T107487,05-09-2025,1047.36,East,Risk,C2125,Transfer,5.9,0,
T107488,17-01-2025,452.31,South,Support,C1020,Transfer,4.93,0,C201823
T107489,30-05-2025,1029.89,South,Corporate,C2106,Payment,5.84,0,
T107490,10-03-2024,188.4,North,Risk,C1975,Payment,4.03,0,
T107491,10-09-2024,875,Central,Support,C1672,Withdrawal,5.3,0,C201824
T107492,02-08-2024,1110.53,South,Retail,C1366,Payment,5.08,0,
T107493,29-12-2024,264.65,Central,Retail,C1709,Deposit,4.59,0,C201825
T107494,03-07-2025,412.12,South,Corporate,C1553,Transfer,6.22,0,
T107495,19-02-2024,185.26,Central,Retail,C1548,Payment,3.57,0,C201826
T107496,16-02-2024,2927.68,South,Support,C2735,Deposit,5.39,0,
T107497,26-06-2025,349.21,North,Corporate,C2408,Payment,5,0,
T107498,15-05-2024,133.43,North,Support,C2356,Deposit,3.72,0,
T107499,02-03-2025,170.89,East,Corporate,C2689,Payment,5.81,0,
T107500,12-12-2024,469.71,South,Corporate,C2999,Transfer,5.67,0,
T107501,15-06-2025,996.25,East,Support,C2904,Withdrawal,6.38,1,C201827
T107502,20-03-2024,81.21,West,Corporate,C1038,Payment,4.74,0,
T107503,23-03-2024,3704.09,South,Support,C1046,Payment,5.49,0,
T107504,21-12-2024,584.3,South,Retail,C2335,Transfer,5.12,0,
T107505,26-08-2025,706.09,Central,Retail,C2133,Transfer,5.93,0,
T107506,21-09-2024,359.02,East,Risk,C1185,Payment,4.65,0,C201828
T107507,27-07-2024,412.86,Central,Online,C1923,Deposit,3.66,0,
T107508,22-01-2025,337.67,South,Online,C2208,Withdrawal,5.71,0,
T107509,16-08-2025,1368.34,South,Retail,C1326,Payment,5.37,0,
T107510,17-06-2025,399.61,North,Risk,C2751,Transfer,5.08,0,
T107511,27-09-2025,1012.79,Central,Online,C1109,Payment,6.07,0,
T107512,15-01-2024,239.7,Central,Support,C2223,Deposit,6.17,0,
T107513,13-03-2024,510.18,Central,Support,C1172,Payment,5.13,0,
T107514,23-01-2025,153.75,South,Corporate,C2344,Payment,1.63,0,
T107515,07-06-2025,1736.86,West,Online,C1515,Payment,5.97,0,
T107516,30-06-2024,148.34,South,Support,C2980,Deposit,4.36,0,
T107517,01-06-2024,273.15,East,Online,C1060,Payment,2.45,0,
T107518,17-05-2025,276.45,Central,Corporate,C2194,Payment,6.22,0,
T107519,05-02-2024,263.82,North,Retail,C2896,Payment,1.25,0,
T107520,23-08-2024,960.06,South,Risk,C2170,Payment,6.03,0,
T107521,18-11-2024,275.89,South,Corporate,C2365,Payment,2.62,0,
T107522,23-12-2024,2148.9,West,Corporate,C2891,Transfer,7.18,1,
T107523,09-04-2025,151.08,South,Corporate,C2152,Payment,4.71,0,
T107524,14-08-2024,494.35,South,Risk,C1658,Transfer,6.63,0,
T107525,25-01-2025,159.02,Central,Support,C2074,Payment,4.69,0,
T107526,08-01-2025,668.59,South,Online,C2599,Transfer,5.5,0,
T107527,15-12-2024,395.78,South,Retail,C2598,Payment,4.31,0,
T107528,12-02-2025,334.93,West,Retail,C2308,Transfer,2.51,0,
T107529,14-06-2024,1679.36,West,Risk,C2938,Payment,8.34,0,C201829
T107530,24-02-2024,183.97,North,Retail,C2578,Payment,3.59,0,
T107531,17-03-2024,815.51,East,Risk,C2605,Payment,5.62,0,C201830
T107532,23-05-2024,160.33,North,Risk,C2279,Payment,3.09,0,
T107533,15-11-2024,461.84,East,Online,C2830,Payment,3.53,0,
T107534,20-06-2025,96.09,South,Online,C2046,Transfer,3.79,0,
T107535,23-03-2025,182.18,South,Risk,C1768,Transfer,4.66,0,
T107536,18-05-2025,365.56,East,Online,C2084,Payment,6.76,0,
T107537,11-08-2024,3560.22,Central,Support,C1206,Payment,7.46,0,C201831
T107538,15-09-2024,455.3,West,Corporate,C1792,Transfer,5.14,0,
T107539,08-09-2024,2938.35,Central,Retail,C2155,Deposit,6.04,0,C201832
T107540,02-05-2024,525.52,West,Retail,C1876,Payment,5.32,0,C201833
T107541,09-02-2024,253.53,North,Retail,C2899,Payment,4.08,0,
T107542,12-01-2025,2558.63,South,Retail,C2024,Payment,6.33,0,
T107543,23-09-2025,681.59,Central,Support,C1551,Payment,4.13,0,
T107544,16-04-2024,186.56,West,Support,C1276,Payment,3.52,0,
T107545,30-01-2024,709.59,Central,Corporate,C1758,Withdrawal,5.06,0,
T107546,12-05-2025,283.98,North,Risk,C2962,Payment,4.86,0,
T107547,10-06-2024,37.08,South,Online,C2161,Payment,2.92,0,
T107548,13-06-2025,1240.37,South,Corporate,C1321,Deposit,5.74,0,
T107549,25-03-2025,1501.05,South,Retail,C2552,Payment,4.55,0,
T107550,26-08-2025,3661.14,South,Online,C2659,Payment,4.83,0,
T107551,17-09-2024,669.53,East,Corporate,C1908,Payment,5.02,0,
T107552,26-02-2025,299.33,West,Retail,C2626,Payment,2.49,0,
T107553,23-10-2024,1098.81,South,Corporate,C1245,Withdrawal,6.46,0,C201834
T107554,06-02-2025,1118.55,North,Retail,C2000,Payment,3.79,0,
